jurisdiction,Year,data_start_date,data_end_date,first_published_date,last_updated_date,sub_threshold,jurisdiction_facility_id,registered_business_name,facility_name,site_address_street,site_address_suburb,site_address_state,site_address_postcode,site_latitude,site_longitude,ANZSIC code,ANZSIC name,main_activities,substance,destination,quantity_in_kg,mass_balance_estimation,engineering_calculations_estimation,direct_measurement_estimation,emission_factors_estimation,approved_alternative_estimation
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021SUE001,SUNLAND ENTERPRISES PTY LTD,Sunland Proteins,COOLUM ST,Landsborough,QLD,4550,-26.811339,152.961914,1192,Prepared Animal and Bird Feed Manufacturing,Protein rendering,Particulate Matter 10.0 um,Air Point,12269.4,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021SUE001,SUNLAND ENTERPRISES PTY LTD,Sunland Proteins,COOLUM ST,Landsborough,QLD,4550,-26.811339,152.961914,1192,Prepared Animal and Bird Feed Manufacturing,Protein rendering,Chromium (VI) compounds,Air Point,0.0734305,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021SUE001,SUNLAND ENTERPRISES PTY LTD,Sunland Proteins,COOLUM ST,Landsborough,QLD,4550,-26.811339,152.961914,1192,Prepared Animal and Bird Feed Manufacturing,Protein rendering,Cobalt & compounds,Air Point,0.09295,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021SUE001,SUNLAND ENTERPRISES PTY LTD,Sunland Proteins,COOLUM ST,Landsborough,QLD,4550,-26.811339,152.961914,1192,Prepared Animal and Bird Feed Manufacturing,Protein rendering,Copper & compounds,Air Point,0.914628,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021SUE001,SUNLAND ENTERPRISES PTY LTD,Sunland Proteins,COOLUM ST,Landsborough,QLD,4550,-26.811339,152.961914,1192,Prepared Animal and Bird Feed Manufacturing,Protein rendering,Fluoride compounds,Air Point,139.425,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021SUE001,SUNLAND ENTERPRISES PTY LTD,Sunland Proteins,COOLUM ST,Landsborough,QLD,4550,-26.811339,152.961914,1192,Prepared Animal and Bird Feed Manufacturing,Protein rendering,Oxides of Nitrogen,Air Point,10224.5,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021SUE001,SUNLAND ENTERPRISES PTY LTD,Sunland Proteins,COOLUM ST,Landsborough,QLD,4550,-26.811339,152.961914,1192,Prepared Animal and Bird Feed Manufacturing,Protein rendering,Hydrochloric acid,Air Point,1115.4,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021SUE001,SUNLAND ENTERPRISES PTY LTD,Sunland Proteins,COOLUM ST,Landsborough,QLD,4550,-26.811339,152.961914,1192,Prepared Animal and Bird Feed Manufacturing,Protein rendering,Lead & compounds,Air Point,0.39039,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021SUE001,SUNLAND ENTERPRISES PTY LTD,Sunland Proteins,COOLUM ST,Landsborough,QLD,4550,-26.811339,152.961914,1192,Prepared Animal and Bird Feed Manufacturing,Protein rendering,Manganese & compounds,Air Point,0.455455,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021SUE001,SUNLAND ENTERPRISES PTY LTD,Sunland Proteins,COOLUM ST,Landsborough,QLD,4550,-26.811339,152.961914,1192,Prepared Animal and Bird Feed Manufacturing,Protein rendering,Nickel & compounds,Air Point,0.26026,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021SUE001,SUNLAND ENTERPRISES PTY LTD,Sunland Proteins,COOLUM ST,Landsborough,QLD,4550,-26.811339,152.961914,1192,Prepared Animal and Bird Feed Manufacturing,Protein rendering,Mercury & compounds,Air Point,0.0771485,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020GRO001,ANGLO COAL (GROSVENOR) PTY LTD,Grosvenor,464  Goonyella Road,Moranbah,QLD,4744,-21.9727,148.012,0600,Coal Mining,Coal mining,Particulate Matter 2.5 um,Air Point,315,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020GRO001,ANGLO COAL (GROSVENOR) PTY LTD,Grosvenor,464  Goonyella Road,Moranbah,QLD,4744,-21.9727,148.012,0600,Coal Mining,Coal mining,Total Volatile Organic Compounds,Air Point,260,N,Y,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020GRO001,ANGLO COAL (GROSVENOR) PTY LTD,Grosvenor,464  Goonyella Road,Moranbah,QLD,4744,-21.9727,148.012,0600,Coal Mining,Coal mining,Oxides of Nitrogen,Air Point,6150,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020GRO001,ANGLO COAL (GROSVENOR) PTY LTD,Grosvenor,464  Goonyella Road,Moranbah,QLD,4744,-21.9727,148.012,0600,Coal Mining,Coal mining,Sulfur dioxide,Air Point,3.27,Y,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020GRO001,ANGLO COAL (GROSVENOR) PTY LTD,Grosvenor,464  Goonyella Road,Moranbah,QLD,4744,-21.9727,148.012,0600,Coal Mining,Coal mining,Particulate Matter 10.0 um,Air Point,323,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020GRO001,ANGLO COAL (GROSVENOR) PTY LTD,Grosvenor,464  Goonyella Road,Moranbah,QLD,4744,-21.9727,148.012,0600,Coal Mining,Coal mining,Carbon monoxide,Air Point,2760,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020GRO001,ANGLO COAL (GROSVENOR) PTY LTD,Grosvenor,464  Goonyella Road,Moranbah,QLD,4744,-21.9727,148.012,0600,Coal Mining,Coal mining,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,0.0000374,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BMA002,BM ALLIANCE COAL OPERATIONS PTY LTD,Caval Ridge Mine,Peak Downs Hwy,Moranbah,QLD,4744,-22.156908,148.059947,0600,Coal Mining,Mining and processing of black coal by open cut methods,Carbon monoxide,Air Point,102895.19,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BMA002,BM ALLIANCE COAL OPERATIONS PTY LTD,Caval Ridge Mine,Peak Downs Hwy,Moranbah,QLD,4744,-22.156908,148.059947,0600,Coal Mining,Mining and processing of black coal by open cut methods,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,0.001,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BMA002,BM ALLIANCE COAL OPERATIONS PTY LTD,Caval Ridge Mine,Peak Downs Hwy,Moranbah,QLD,4744,-22.156908,148.059947,0600,Coal Mining,Mining and processing of black coal by open cut methods,Xylenes (individual or mixed isomers),Air Point,24.94,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BMA002,BM ALLIANCE COAL OPERATIONS PTY LTD,Caval Ridge Mine,Peak Downs Hwy,Moranbah,QLD,4744,-22.156908,148.059947,0600,Coal Mining,Mining and processing of black coal by open cut methods,Benzene,Air Point,95.74,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BMA002,BM ALLIANCE COAL OPERATIONS PTY LTD,Caval Ridge Mine,Peak Downs Hwy,Moranbah,QLD,4744,-22.156908,148.059947,0600,Coal Mining,Mining and processing of black coal by open cut methods,Oxides of Nitrogen,Air Point,279717.17,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BMA002,BM ALLIANCE COAL OPERATIONS PTY LTD,Caval Ridge Mine,Peak Downs Hwy,Moranbah,QLD,4744,-22.156908,148.059947,0600,Coal Mining,Mining and processing of black coal by open cut methods,Particulate Matter 10.0 um,Air Point,16232.04,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BMA002,BM ALLIANCE COAL OPERATIONS PTY LTD,Caval Ridge Mine,Peak Downs Hwy,Moranbah,QLD,4744,-22.156908,148.059947,0600,Coal Mining,Mining and processing of black coal by open cut methods,Particulate Matter 2.5 um,Air Point,16095.32,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BMA002,BM ALLIANCE COAL OPERATIONS PTY LTD,Caval Ridge Mine,Peak Downs Hwy,Moranbah,QLD,4744,-22.156908,148.059947,0600,Coal Mining,Mining and processing of black coal by open cut methods,Toluene (methylbenzene),Air Point,26.62,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BMA002,BM ALLIANCE COAL OPERATIONS PTY LTD,Caval Ridge Mine,Peak Downs Hwy,Moranbah,QLD,4744,-22.156908,148.059947,0600,Coal Mining,Mining and processing of black coal by open cut methods,Sulfur dioxide,Air Point,119.48,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BMA002,BM ALLIANCE COAL OPERATIONS PTY LTD,Caval Ridge Mine,Peak Downs Hwy,Moranbah,QLD,4744,-22.156908,148.059947,0600,Coal Mining,Mining and processing of black coal by open cut methods,Total Volatile Organic Compounds,Air Point,14769.32,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL012,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Amby,Warrego Highway,Amby,QLD,4462,-25.9821,148.205,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Carbon monoxide,Air Point,4468.2,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL012,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Amby,Warrego Highway,Amby,QLD,4462,-25.9821,148.205,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Oxides of Nitrogen,Air Point,20765.7,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL012,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Amby,Warrego Highway,Amby,QLD,4462,-25.9821,148.205,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Particulate Matter 10.0 um,Air Point,1460.757,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL012,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Amby,Warrego Highway,Amby,QLD,4462,-25.9821,148.205,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,0.000069,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL012,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Amby,Warrego Highway,Amby,QLD,4462,-25.9821,148.205,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Sulfur dioxide,Air Point,4.7833,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL012,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Amby,Warrego Highway,Amby,QLD,4462,-25.9821,148.205,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Total Volatile Organic Compounds,Air Point,1518.0419,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL012,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Amby,Warrego Highway,Amby,QLD,4462,-25.9821,148.205,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Particulate Matter 2.5 um,Air Point,1426.387,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q011JHA001,JAMES HARDIE AUSTRALIA PTY LTD,James Hardie Concrete Pipes,46 Randle Road,Meeandah,QLD,4008,-27.428056,153.1075,2034,Concrete Product Manufacturing,Manufacture of fibre reinforced concrete pipes and fittings.,Particulate Matter 2.5 um,Air Point,159.95,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q011JHA001,JAMES HARDIE AUSTRALIA PTY LTD,James Hardie Concrete Pipes,46 Randle Road,Meeandah,QLD,4008,-27.428056,153.1075,2034,Concrete Product Manufacturing,Manufacture of fibre reinforced concrete pipes and fittings.,Total Volatile Organic Compounds,Air Point,118.97,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q011JHA001,JAMES HARDIE AUSTRALIA PTY LTD,James Hardie Concrete Pipes,46 Randle Road,Meeandah,QLD,4008,-27.428056,153.1075,2034,Concrete Product Manufacturing,Manufacture of fibre reinforced concrete pipes and fittings.,Sulfur dioxide,Air Point,34.99,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q011JHA001,JAMES HARDIE AUSTRALIA PTY LTD,James Hardie Concrete Pipes,46 Randle Road,Meeandah,QLD,4008,-27.428056,153.1075,2034,Concrete Product Manufacturing,Manufacture of fibre reinforced concrete pipes and fittings.,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,0.014,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q011JHA001,JAMES HARDIE AUSTRALIA PTY LTD,James Hardie Concrete Pipes,46 Randle Road,Meeandah,QLD,4008,-27.428056,153.1075,2034,Concrete Product Manufacturing,Manufacture of fibre reinforced concrete pipes and fittings.,Particulate Matter 10.0 um,Air Point,8635.07,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q011JHA001,JAMES HARDIE AUSTRALIA PTY LTD,James Hardie Concrete Pipes,46 Randle Road,Meeandah,QLD,4008,-27.428056,153.1075,2034,Concrete Product Manufacturing,Manufacture of fibre reinforced concrete pipes and fittings.,Oxides of Nitrogen,Air Point,2159.36,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q011JHA001,JAMES HARDIE AUSTRALIA PTY LTD,James Hardie Concrete Pipes,46 Randle Road,Meeandah,QLD,4008,-27.428056,153.1075,2034,Concrete Product Manufacturing,Manufacture of fibre reinforced concrete pipes and fittings.,Carbon monoxide,Air Point,1819.46,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG003,BARTTER ENTERPRISES PTY LIMITED,Mareeba Processing Plant,1 Moody St,Mareeba,QLD,4880,-16.979863,145.416086,1112,Poultry Processing,Poultry Processing,Mercury & compounds,Air Point,0.00046993,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG003,BARTTER ENTERPRISES PTY LIMITED,Mareeba Processing Plant,1 Moody St,Mareeba,QLD,4880,-16.979863,145.416086,1112,Poultry Processing,Poultry Processing,Particulate Matter 2.5 um,Air Point,75.7952002,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG003,BARTTER ENTERPRISES PTY LIMITED,Mareeba Processing Plant,1 Moody St,Mareeba,QLD,4880,-16.979863,145.416086,1112,Poultry Processing,Poultry Processing,Sulfur dioxide,Air Point,388.450401,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG003,BARTTER ENTERPRISES PTY LIMITED,Mareeba Processing Plant,1 Moody St,Mareeba,QLD,4880,-16.979863,145.416086,1112,Poultry Processing,Poultry Processing,Polychlorinated dioxins and furans (TEQ),Air Point,9.3986E-08,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG003,BARTTER ENTERPRISES PTY LIMITED,Mareeba Processing Plant,1 Moody St,Mareeba,QLD,4880,-16.979863,145.416086,1112,Poultry Processing,Poultry Processing,Particulate Matter 10.0 um,Air Point,246.3344006,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG003,BARTTER ENTERPRISES PTY LIMITED,Mareeba Processing Plant,1 Moody St,Mareeba,QLD,4880,-16.979863,145.416086,1112,Poultry Processing,Poultry Processing,Total Volatile Organic Compounds,Air Point,56.84640015,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG003,BARTTER ENTERPRISES PTY LIMITED,Mareeba Processing Plant,1 Moody St,Mareeba,QLD,4880,-16.979863,145.416086,1112,Poultry Processing,Poultry Processing,Carbon monoxide,Air Point,710.5800018,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG003,BARTTER ENTERPRISES PTY LIMITED,Mareeba Processing Plant,1 Moody St,Mareeba,QLD,4880,-16.979863,145.416086,1112,Poultry Processing,Poultry Processing,Oxides of Nitrogen,Air Point,4225.582411,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Beryllium & compounds,Air Point,0.0028,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Oxides of Nitrogen,Air Point,611000,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Particulate Matter 10.0 um,Air Point,66400,N,N,Y,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Polychlorinated dioxins and furans (TEQ),Air Point,0.0000115,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Sulfur dioxide,Air Point,20800,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Total Volatile Organic Compounds,Air Point,14300,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Toluene (methylbenzene),Air Point,93.9,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,1.49,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Ammonia (total),Air Point,238000,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Nickel & compounds,Air Point,4.9,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Chromium (III) compounds,Air Point,3.27,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Carbon monoxide,Air Point,151000,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Mercury & compounds,Air Point,0.606,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Lead & compounds,Air Point,1.16,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Xylenes (individual or mixed isomers),Air Point,46.3,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Particulate Matter 2.5 um,Air Point,18600,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Copper & compounds,Air Point,1.98,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Arsenic & compounds,Air Point,0.467,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Benzene,Air Point,8.69,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q027INC001,INCITEC PIVOT LIMITED,Gibson Island,PARINGA RD,Murarrie,QLD,4172,-27.433889,153.123948,1831,Fertiliser Manufacturing,Fishmeal fertiliser manufacturing,Cadmium & compounds,Air Point,2.57,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MID001,MIDDLEMOUNT COAL PTY LTD,Middlemount Coal Mine,via Middlemount Dysart Rd,Middlemount,QLD,4746,-22.86263647,148.6485552,0600,Coal Mining,Coal mine,Cumene (1-methylethylbenzene),Air Point,17.66,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MID001,MIDDLEMOUNT COAL PTY LTD,Middlemount Coal Mine,via Middlemount Dysart Rd,Middlemount,QLD,4746,-22.86263647,148.6485552,0600,Coal Mining,Coal mine,Ethylbenzene,Air Point,4,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MID001,MIDDLEMOUNT COAL PTY LTD,Middlemount Coal Mine,via Middlemount Dysart Rd,Middlemount,QLD,4746,-22.86263647,148.6485552,0600,Coal Mining,Coal mine,Toluene (methylbenzene),Air Point,10.66,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MID001,MIDDLEMOUNT COAL PTY LTD,Middlemount Coal Mine,via Middlemount Dysart Rd,Middlemount,QLD,4746,-22.86263647,148.6485552,0600,Coal Mining,Coal mine,Total Volatile Organic Compounds,Air Point,80494.26,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MID001,MIDDLEMOUNT COAL PTY LTD,Middlemount Coal Mine,via Middlemount Dysart Rd,Middlemount,QLD,4746,-22.86263647,148.6485552,0600,Coal Mining,Coal mine,Xylenes (individual or mixed isomers),Air Point,10.66,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021NUP001,NUPLEX INDUSTRIES (AUST) PTY LIMITED,Nuplex Industries (Aust) Pty Ltd,7 INDUSTRIAL AV,Wacol,QLD,4076,-27.592026,152.930518,1899,Other Basic Chemical Product Manufacturing n.e.c.,Manufacture of Resins for the Coatings Industry,Carbon monoxide,Air Point,1750,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021NUP001,NUPLEX INDUSTRIES (AUST) PTY LIMITED,Nuplex Industries (Aust) Pty Ltd,7 INDUSTRIAL AV,Wacol,QLD,4076,-27.592026,152.930518,1899,Other Basic Chemical Product Manufacturing n.e.c.,Manufacture of Resins for the Coatings Industry,Oxides of Nitrogen,Air Point,3207,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021NUP001,NUPLEX INDUSTRIES (AUST) PTY LIMITED,Nuplex Industries (Aust) Pty Ltd,7 INDUSTRIAL AV,Wacol,QLD,4076,-27.592026,152.930518,1899,Other Basic Chemical Product Manufacturing n.e.c.,Manufacture of Resins for the Coatings Industry,Particulate Matter 10.0 um,Air Point,233,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021NUP001,NUPLEX INDUSTRIES (AUST) PTY LIMITED,Nuplex Industries (Aust) Pty Ltd,7 INDUSTRIAL AV,Wacol,QLD,4076,-27.592026,152.930518,1899,Other Basic Chemical Product Manufacturing n.e.c.,Manufacture of Resins for the Coatings Industry,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,0.01068694,N,N,N,Y,N
